日期,股票代码,名称,收盘价,涨跌幅
2011-08-26,'600708,海博股份,6.47,0.7788
2011-08-25,'600708,海博股份,6.42,2.3923
2011-08-24,'600708,海博股份,6.27,-1.2598
2011-08-23,'600708,海博股份,6.35,2.4194
2011-08-22,'600708,海博股份,6.2,0.4862
2011-08-19,'600708,海博股份,6.17,-1.4377
2011-08-18,'600708,海博股份,6.26,-2.1875
2011-08-17,'600708,海博股份,6.4,-0.3115
2011-08-16,'600708,海博股份,6.42,-0.9259
2011-08-15,'600708,海博股份,6.48,1.092
2011-08-12,'600708,海博股份,6.41,2.0701
2011-08-11,'600708,海博股份,6.28,1.1272
2011-08-10,'600708,海博股份,6.21,0.8117
2011-08-09,'600708,海博股份,6.16,-1.7544
2011-08-08,'600708,海博股份,6.27,-5.8559
2011-08-05,'600708,海博股份,6.66,-1.9146
2011-08-04,'600708,海博股份,6.79,0.7418
2011-08-03,'600708,海博股份,6.74,0.4471
2011-08-02,'600708,海博股份,6.71,-1.1782
2011-08-01,'600708,海博股份,6.79,0.2954
2011-07-29,'600708,海博股份,6.77,0.1479
2011-07-28,'600708,海博股份,6.76,-2.3121
2011-07-27,'600708,海博股份,6.92,1.6153
2011-07-26,'600708,海博股份,6.81,0.2946
2011-07-25,'600708,海博股份,6.79,-4.7686
2011-07-22,'600708,海博股份,7.13,-0.6964
2011-07-21,'600708,海博股份,7.18,-1.3736
2011-07-20,'600708,海博股份,7.28,1.2517
2011-07-19,'600708,海博股份,7.19,-2.7064
2011-07-18,'600708,海博股份,7.39,0.1355
2011-07-15,'600708,海博股份,7.38,-0.2703
2011-07-14,'600708,海博股份,7.4,-0.8043
2011-07-13,'600708,海博股份,7.46,-0.2674
2011-07-12,'600708,海博股份,7.48,6.5527
2011-07-11,'600708,海博股份,7.02,0.4292
2011-07-08,'600708,海博股份,6.99,-0.569
2011-07-07,'600708,海博股份,7.03,-0.2837
2011-07-06,'600708,海博股份,7.05,0.7143
2011-07-05,'600708,海博股份,7.0,-0.2849
2011-07-04,'600708,海博股份,7.02,1.7391
2011-07-01,'600708,海博股份,6.9,0.8772
2011-06-30,'600708,海博股份,6.84,0.885
2011-06-29,'600708,海博股份,6.78,-1.5965
2011-06-28,'600708,海博股份,6.89,-0.1449
2011-06-27,'600708,海博股份,6.9,0.0
2011-06-24,'600708,海博股份,6.9,2.071
2011-06-23,'600708,海博股份,6.76,1.1976
2011-06-22,'600708,海博股份,6.68,0.6024
2011-06-21,'600708,海博股份,6.64,1.374
2011-06-20,'600708,海博股份,6.55,-2.3845
2011-06-17,'600708,海博股份,6.71,-1.4684
2011-06-16,'600708,海博股份,6.81,-3.267
2011-06-15,'600708,海博股份,7.04,-0.1418
2011-06-14,'600708,海博股份,7.05,1.7316
2011-06-13,'600708,海博股份,6.93,-0.8584
2011-06-10,'600708,海博股份,6.99,0.0
2011-06-09,'600708,海博股份,6.99,-0.569
2011-06-08,'600708,XD海博股,7.03,-0.142
2011-06-07,'600708,海博股份,7.14,0.5634
2011-06-03,'600708,海博股份,7.1,1.1396
2011-06-02,'600708,海博股份,7.02,-1.6807
2011-06-01,'600708,海博股份,7.14,1.1331
2011-05-31,'600708,海博股份,7.06,2.0231
2011-05-30,'600708,海博股份,6.92,-0.5747
2011-05-27,'600708,海博股份,6.96,-3.0641
2011-05-26,'600708,海博股份,7.18,0.5602
2011-05-25,'600708,海博股份,7.14,-3.1208
2011-05-24,'600708,海博股份,7.37,0.4087
2011-05-23,'600708,海博股份,7.34,-6.3776
2011-05-20,'600708,海博股份,7.84,-1.3836
2011-05-19,'600708,海博股份,7.95,-2.3342
2011-05-18,'600708,海博股份,8.14,2.2613
2011-05-17,'600708,海博股份,7.96,-1.3631
2011-05-16,'600708,海博股份,8.07,-0.3704
2011-05-13,'600708,海博股份,8.1,2.7919
2011-05-12,'600708,海博股份,7.88,-1.5
2011-05-11,'600708,海博股份,8.0,-1.3564
2011-05-10,'600708,海博股份,8.11,-0.1232
2011-05-09,'600708,海博股份,8.12,4.3702
2011-05-06,'600708,海博股份,7.78,1.6993
2011-05-05,'600708,海博股份,7.65,1.0568
2011-05-04,'600708,海博股份,7.57,-0.2635
2011-05-03,'600708,海博股份,7.59,0.9309
2011-04-29,'600708,海博股份,7.52,2.4523
2011-04-28,'600708,海博股份,7.34,-1.2113
2011-04-27,'600708,海博股份,7.43,-2.108
2011-04-26,'600708,海博股份,7.59,-3.0651
2011-04-25,'600708,海博股份,7.83,-3.2138
2011-04-22,'600708,海博股份,8.09,0.8728
2011-04-21,'600708,海博股份,8.02,0.7538
2011-04-20,'600708,海博股份,0.0,None
2011-04-19,'600708,海博股份,7.96,-2.2113
2011-04-18,'600708,海博股份,8.14,0.0
2011-04-15,'600708,海博股份,8.14,0.2463
2011-04-14,'600708,海博股份,8.12,-1.4563
2011-04-13,'600708,海博股份,8.24,2.7431
2011-04-12,'600708,海博股份,8.02,2.1656
2011-04-11,'600708,海博股份,7.85,-1.6291
2011-04-08,'600708,海博股份,7.98,0.3774
2011-04-07,'600708,海博股份,7.95,0.2522
2011-04-06,'600708,海博股份,7.93,3.2552
2011-04-01,'600708,海博股份,7.68,1.7219
2011-03-31,'600708,海博股份,7.55,-1.6927
2011-03-30,'600708,海博股份,7.68,-0.3891
2011-03-29,'600708,海博股份,7.71,-1.6582
2011-03-28,'600708,海博股份,7.84,-0.6337
2011-03-25,'600708,海博股份,7.89,1.2837
2011-03-24,'600708,海博股份,7.79,-0.1282
2011-03-23,'600708,海博股份,7.8,0.9056
2011-03-22,'600708,海博股份,7.73,-0.1292
2011-03-21,'600708,海博股份,7.74,0.5195
2011-03-18,'600708,海博股份,7.7,1.0499
2011-03-17,'600708,海博股份,7.62,-2.3077
2011-03-16,'600708,海博股份,7.8,1.1673
2011-03-15,'600708,海博股份,7.71,-2.4051
2011-03-14,'600708,海博股份,7.9,1.2821
2011-03-11,'600708,海博股份,7.8,-2.378
2011-03-10,'600708,海博股份,7.99,-0.125
2011-03-09,'600708,海博股份,8.0,-0.4975
2011-03-08,'600708,海博股份,8.04,2.1601
2011-03-07,'600708,海博股份,7.87,0.5109
2011-03-04,'600708,海博股份,7.83,1.1628
2011-03-03,'600708,海博股份,7.74,0.1294
2011-03-02,'600708,海博股份,7.73,-0.3866
2011-03-01,'600708,海博股份,7.76,-0.7673
2011-02-28,'600708,海博股份,7.82,1.0336
2011-02-25,'600708,海博股份,7.74,0.6502
2011-02-24,'600708,海博股份,7.69,1.8543
2011-02-23,'600708,海博股份,7.55,0.8011
2011-02-22,'600708,海博股份,7.49,-2.8534
2011-02-21,'600708,海博股份,7.71,0.7843
2011-02-18,'600708,海博股份,7.65,0.9235
2011-02-17,'600708,海博股份,7.58,-0.3942
2011-02-16,'600708,海博股份,7.61,1.4667
2011-02-15,'600708,海博股份,7.5,-0.1332
2011-02-14,'600708,海博股份,7.51,1.2129
2011-02-11,'600708,海博股份,7.42,0.0
2011-02-10,'600708,海博股份,7.42,2.3448
2011-02-09,'600708,海博股份,7.25,-0.6849
2011-02-01,'600708,海博股份,7.3,1.3889
2011-01-31,'600708,海博股份,7.2,0.4184
2011-01-28,'600708,海博股份,7.17,0.0
2011-01-27,'600708,海博股份,7.17,1.4144
2011-01-26,'600708,海博股份,7.07,1.8732
2011-01-25,'600708,海博股份,6.94,-0.8571
2011-01-24,'600708,海博股份,7.0,-0.4267
2011-01-21,'600708,海博股份,7.03,2.6277
2011-01-20,'600708,海博股份,6.85,-3.6568
2011-01-19,'600708,海博股份,7.11,2.0086
2011-01-18,'600708,海博股份,6.97,1.1611
2011-01-17,'600708,海博股份,6.89,-4.039
2011-01-14,'600708,海博股份,7.18,-2.1798
2011-01-13,'600708,海博股份,7.34,-0.542
2011-01-12,'600708,海博股份,7.38,0.6821
2011-01-11,'600708,海博股份,7.33,-0.1362
2011-01-10,'600708,海博股份,7.34,-3.548
2011-01-07,'600708,海博股份,7.61,0.1316
2011-01-06,'600708,海博股份,7.6,1.1984
2011-01-05,'600708,海博股份,7.51,-0.133
2011-01-04,'600708,海博股份,7.52,0.2667
2010-12-31,'600708,海博股份,7.5,0.1335
2010-12-30,'600708,海博股份,7.49,2.7435
2010-12-29,'600708,海博股份,7.29,1.25
2010-12-28,'600708,海博股份,7.2,-1.3699
2010-12-27,'600708,海博股份,7.3,-3.0544
2010-12-24,'600708,海博股份,7.53,-2.5873
2010-12-23,'600708,海博股份,7.73,-2.399
2010-12-22,'600708,海博股份,7.92,-1.1236
2010-12-21,'600708,海博股份,8.01,1.0088
2010-12-20,'600708,海博股份,7.93,-2.46
2010-12-17,'600708,海博股份,8.13,-0.7326
2010-12-16,'600708,海博股份,8.19,1.1111
2010-12-15,'600708,海博股份,8.1,-0.369
2010-12-14,'600708,海博股份,8.13,0.3704
2010-12-13,'600708,海博股份,8.1,2.0151
2010-12-10,'600708,海博股份,7.94,0.0
2010-12-09,'600708,海博股份,7.94,0.0
2010-12-08,'600708,海博股份,7.94,-0.3764
2010-12-07,'600708,海博股份,7.97,0.6313
2010-12-06,'600708,海博股份,7.92,-1.4925
2010-12-03,'600708,海博股份,8.04,0.0
2010-12-02,'600708,海博股份,8.04,1.5152
2010-12-01,'600708,海博股份,7.92,-0.1261
2010-11-30,'600708,海博股份,7.93,-3.4105
2010-11-29,'600708,海博股份,8.21,1.6089
2010-11-26,'600708,海博股份,8.08,-2.6506
2010-11-25,'600708,海博股份,8.3,1.5912
2010-11-24,'600708,海博股份,8.17,2.125
2010-11-23,'600708,海博股份,8.0,-3.4982
2010-11-22,'600708,海博股份,8.29,1.0976
2010-11-19,'600708,海博股份,8.2,1.3597
2010-11-18,'600708,海博股份,8.09,1.125
2010-11-17,'600708,海博股份,8.0,-1.3564
2010-11-16,'600708,海博股份,8.11,-4.8122
2010-11-15,'600708,海博股份,8.52,2.1583
2010-11-12,'600708,海博股份,8.34,-8.1498
2010-11-11,'600708,海博股份,9.08,-2.9915
2010-11-10,'600708,海博股份,9.36,-1.2658
2010-11-09,'600708,海博股份,9.48,-1.7617
2010-11-08,'600708,海博股份,9.65,1.4721
2010-11-05,'600708,海博股份,9.51,6.257
2010-11-04,'600708,海博股份,8.95,5.2941
2010-11-03,'600708,海博股份,8.5,-0.3517
2010-11-02,'600708,海博股份,8.53,-3.3975
2010-11-01,'600708,海博股份,8.83,0.4551
2010-10-29,'600708,海博股份,8.79,-2.1158
2010-10-28,'600708,海博股份,8.98,0.6726
2010-10-27,'600708,海博股份,8.92,4.084
2010-10-26,'600708,海博股份,8.57,-0.8102
2010-10-25,'600708,海博股份,8.64,0.4651
2010-10-22,'600708,海博股份,8.6,2.994
2010-10-21,'600708,海博股份,8.35,0.9674
2010-10-20,'600708,海博股份,8.27,-2.4764
2010-10-19,'600708,海博股份,8.48,1.8007
2010-10-18,'600708,海博股份,8.33,1.5854
2010-10-15,'600708,海博股份,8.2,-1.7964
2010-10-14,'600708,海博股份,8.35,-6.808
2010-10-13,'600708,海博股份,8.96,0.2237
2010-10-12,'600708,海博股份,8.94,-2.7203
2010-10-11,'600708,海博股份,9.19,-1.5005
2010-10-08,'600708,海博股份,9.33,2.8666
2010-09-30,'600708,海博股份,9.07,0.1104
2010-09-29,'600708,海博股份,9.06,5.1044
2010-09-28,'600708,海博股份,8.62,3.7304
2010-09-27,'600708,海博股份,8.31,0.1205
2010-09-21,'600708,海博股份,8.3,-1.5421
2010-09-20,'600708,海博股份,8.43,2.8049
2010-09-17,'600708,海博股份,8.2,1.1097
2010-09-16,'600708,海博股份,8.11,-3.222
2010-09-15,'600708,海博股份,8.38,1.8226
2010-09-14,'600708,海博股份,8.23,1.8564
2010-09-13,'600708,海博股份,8.08,2.2785
2010-09-10,'600708,海博股份,7.9,0.2538
2010-09-09,'600708,海博股份,7.88,-2.836
2010-09-08,'600708,海博股份,8.11,1.6291
2010-09-07,'600708,海博股份,7.98,0.885
2010-09-06,'600708,海博股份,7.91,0.7643
2010-09-03,'600708,海博股份,7.85,0.1276
2010-09-02,'600708,海博股份,7.84,1.423
2010-09-01,'600708,海博股份,7.73,-3.0113
2010-08-31,'600708,海博股份,7.97,-1.2392
2010-08-30,'600708,海博股份,8.07,1.6373
2010-08-27,'600708,海博股份,7.94,1.9255
2010-08-26,'600708,海博股份,7.79,0.0
2010-08-25,'600708,海博股份,7.79,0.646
2010-08-24,'600708,海博股份,7.74,2.5166
2010-08-23,'600708,海博股份,7.55,0.6667
2010-08-20,'600708,海博股份,7.5,-3.2258
2010-08-19,'600708,海博股份,7.75,0.6494
2010-08-18,'600708,海博股份,7.7,-1.0283
2010-08-17,'600708,海博股份,7.78,1.5666
2010-08-16,'600708,海博股份,7.66,2.8188
2010-08-13,'600708,海博股份,7.45,1.9152
2010-08-12,'600708,海博股份,7.31,-2.7926
2010-08-11,'600708,海博股份,7.52,1.3477
2010-08-10,'600708,海博股份,7.42,-6.5491
2010-08-09,'600708,海博股份,7.94,0.7614
2010-08-06,'600708,海博股份,7.88,-0.2532
2010-08-05,'600708,海博股份,7.9,4.6358
2010-08-04,'600708,海博股份,7.55,0.1326
2010-08-03,'600708,海博股份,7.54,-0.7895
2010-08-02,'600708,海博股份,7.6,0.7958
2010-07-30,'600708,海博股份,7.54,1.2081
2010-07-29,'600708,海博股份,7.45,0.0
2010-07-28,'600708,海博股份,7.45,2.1948
2010-07-27,'600708,海博股份,7.29,1.1096
2010-07-26,'600708,海博股份,7.21,1.5493
2010-07-23,'600708,海博股份,7.1,-1.5257
2010-07-22,'600708,海博股份,7.21,1.5493
2010-07-21,'600708,海博股份,7.1,-1.3889
2010-07-20,'600708,海博股份,7.2,1.4085
2010-07-19,'600708,海博股份,7.1,2.4531
2010-07-16,'600708,海博股份,6.93,6.6154
2010-07-15,'600708,海博股份,6.5,-2.2556
2010-07-14,'600708,海博股份,6.65,3.1008
2010-07-13,'600708,海博股份,6.45,-2.4206
2010-07-12,'600708,海博股份,6.61,-0.1511
2010-07-09,'600708,海博股份,6.62,2.795
2010-07-08,'600708,海博股份,6.44,0.9404
2010-07-07,'600708,海博股份,6.38,0.6309
2010-07-06,'600708,海博股份,6.34,3.4258
2010-07-05,'600708,海博股份,6.13,0.3273
2010-07-02,'600708,海博股份,6.11,1.1589
2010-07-01,'600708,海博股份,6.04,-0.4942
2010-06-30,'600708,海博股份,6.07,-3.1898
2010-06-29,'600708,海博股份,6.27,-8.1991
2010-06-28,'600708,海博股份,6.83,-1.585
2010-06-25,'600708,海博股份,6.94,-2.2535
2010-06-24,'600708,海博股份,7.1,0.5666
2010-06-23,'600708,海博股份,7.06,-1.8081
2010-06-22,'600708,海博股份,7.19,1.8414
2010-06-21,'600708,海博股份,7.06,3.6711
2010-06-18,'600708,海博股份,6.81,-4.7552
2010-06-17,'600708,海博股份,7.15,-1.1065
2010-06-11,'600708,海博股份,7.23,-0.6868
2010-06-10,'600708,海博股份,7.28,-1.355
2010-06-09,'600708,海博股份,7.38,4.2373
2010-06-08,'600708,海博股份,7.08,0.8547
2010-06-07,'600708,海博股份,7.02,0.4292
2010-06-04,'600708,海博股份,6.99,1.5988
2010-06-03,'600708,海博股份,6.88,-2.1337
2010-06-02,'600708,海博股份,7.03,1.2968
2010-06-01,'600708,海博股份,6.94,-2.8011
2010-05-31,'600708,海博股份,7.14,-5.6803
2010-05-28,'600708,海博股份,7.57,0.3979
2010-05-27,'600708,海博股份,7.54,0.3995
2010-05-26,'600708,海博股份,7.51,1.6238
2010-05-25,'600708,海博股份,7.39,0.0
2010-05-24,'600708,海博股份,7.39,3.7921
2010-05-21,'600708,海博股份,7.12,3.639
2010-05-20,'600708,海博股份,6.87,-4.3175
2010-05-19,'600708,海博股份,7.18,-0.1391
2010-05-18,'600708,海博股份,7.19,2.1307
2010-05-17,'600708,海博股份,7.04,-9.6277
2010-05-14,'600708,海博股份,7.79,2.635
2010-05-13,'600708,海博股份,7.59,1.8792
2010-05-12,'600708,XR海博股,7.45,0.0
2010-05-11,'600708,海博股份,8.19,-3.8732
2010-05-10,'600708,海博股份,8.52,2.4038
2010-05-07,'600708,海博股份,8.32,-2.2327
2010-05-06,'600708,海博股份,8.51,-7.6004
2010-05-05,'600708,海博股份,9.21,1.9934
2010-05-04,'600708,海博股份,9.03,-2.694
2010-04-30,'600708,海博股份,9.28,-2.0063
2010-04-29,'600708,海博股份,9.47,-1.4568
2010-04-28,'600708,海博股份,9.61,-6.4265
2010-04-27,'600708,海博股份,10.27,-7.3105
2010-04-26,'600708,海博股份,11.08,0.8189
2010-04-23,'600708,海博股份,10.99,-2.8294
2010-04-22,'600708,海博股份,11.31,-0.0883
2010-04-21,'600708,海博股份,11.32,2.2584
2010-04-20,'600708,海博股份,11.07,2.5
2010-04-19,'600708,海博股份,10.8,-5.0132
2010-04-16,'600708,海博股份,0.0,None
2010-04-15,'600708,海博股份,11.37,-2.9035
2010-04-14,'600708,海博股份,11.71,-0.3404
2010-04-13,'600708,海博股份,11.75,-4.238
2010-04-12,'600708,海博股份,12.27,0.7389
2010-04-09,'600708,海博股份,12.18,1.6694
2010-04-08,'600708,海博股份,11.98,0.0
2010-04-07,'600708,海博股份,11.98,-1.8033
2010-04-06,'600708,海博股份,12.2,3.1276
2010-04-02,'600708,海博股份,11.83,-0.8382
2010-04-01,'600708,海博股份,11.93,0.4209
2010-03-31,'600708,海博股份,11.88,0.678
2010-03-30,'600708,海博股份,11.8,0.5968
2010-03-29,'600708,海博股份,11.73,3.9894
2010-03-26,'600708,海博股份,11.28,10.0488
2010-03-25,'600708,海博股份,10.25,-2.2879
2010-03-24,'600708,海博股份,10.49,-0.1903
2010-03-23,'600708,海博股份,10.51,-1.5918
2010-03-22,'600708,海博股份,10.68,1.1364
2010-03-19,'600708,海博股份,10.56,-0.0946
2010-03-18,'600708,海博股份,10.57,0.9551
2010-03-17,'600708,海博股份,10.47,1.8482
2010-03-16,'600708,海博股份,10.28,0.6856
2010-03-15,'600708,海博股份,10.21,1.2897
2010-03-12,'600708,海博股份,10.08,-2.2308
2010-03-11,'600708,海博股份,10.31,-0.8654
2010-03-10,'600708,海博股份,10.4,-4.4995
2010-03-09,'600708,海博股份,10.89,0.0
2010-03-08,'600708,海博股份,10.89,3.3207
2010-03-05,'600708,海博股份,10.54,1.6393
2010-03-04,'600708,海博股份,10.37,-3.9815
2010-03-03,'600708,海博股份,10.8,2.7593
2010-03-02,'600708,海博股份,10.51,-1.5918
2010-03-01,'600708,海博股份,10.68,0.1876
2010-02-26,'600708,海博股份,10.66,-1.4787
2010-02-25,'600708,海博股份,10.82,0.7449
2010-02-24,'600708,海博股份,10.74,1.3208
2010-02-23,'600708,海博股份,10.6,2.1195
2010-02-22,'600708,海博股份,10.38,-0.1923
2010-02-12,'600708,海博股份,10.4,2.6654
2010-02-11,'600708,海博股份,10.13,-2.0309
2010-02-10,'600708,海博股份,10.34,0.3883
2010-02-09,'600708,海博股份,10.3,-1.0567
2010-02-08,'600708,海博股份,10.41,4.2042
2010-02-05,'600708,海博股份,9.99,-1.4793
2010-02-04,'600708,海博股份,10.14,2.7356
2010-02-03,'600708,海博股份,9.87,2.7055
2010-02-02,'600708,海博股份,9.61,-1.4359
2010-02-01,'600708,海博股份,9.75,1.5625
2010-01-29,'600708,海博股份,9.6,0.6289
2010-01-28,'600708,海博股份,9.54,2.4705
2010-01-27,'600708,海博股份,9.31,-1.6895
2010-01-26,'600708,海博股份,9.47,-4.44
2010-01-25,'600708,海博股份,9.91,-4.6198
2010-01-22,'600708,海博股份,10.39,-2.8064
2010-01-21,'600708,海博股份,10.69,5.4241
2010-01-20,'600708,海博股份,10.14,-4.6992
2010-01-19,'600708,海博股份,10.64,0.3774
2010-01-18,'600708,海博股份,10.6,3.9216
2010-01-15,'600708,海博股份,10.2,0.3937
2010-01-14,'600708,海博股份,10.16,2.008
2010-01-13,'600708,海博股份,9.96,-2.6393
2010-01-12,'600708,海博股份,10.23,1.087
2010-01-11,'600708,海博股份,10.12,1.9134
2010-01-08,'600708,海博股份,9.93,4.5263
2010-01-07,'600708,海博股份,9.5,-0.6276
2010-01-06,'600708,海博股份,9.56,-0.8299
2010-01-05,'600708,海博股份,9.64,1.6878
2010-01-04,'600708,海博股份,9.48,-0.733
2009-12-31,'600708,海博股份,9.55,2.2484
2009-12-30,'600708,海博股份,9.34,-0.107
2009-12-29,'600708,海博股份,9.35,3.4292
2009-12-28,'600708,海博股份,9.04,1.8018
2009-12-25,'600708,海博股份,8.88,-0.8929
2009-12-24,'600708,海博股份,8.96,1.7026
2009-12-23,'600708,海博股份,8.81,4.5077
2009-12-22,'600708,海博股份,8.43,-3.1034
2009-12-21,'600708,海博股份,8.7,3.0806
2009-12-18,'600708,海博股份,8.44,-3.8724
2009-12-17,'600708,海博股份,8.78,-4.3573
2009-12-16,'600708,海博股份,9.18,-0.3257
2009-12-15,'600708,海博股份,9.21,0.7659
2009-12-14,'600708,海博股份,9.14,-1.826
2009-12-11,'600708,海博股份,9.31,-0.2144
2009-12-10,'600708,海博股份,9.33,0.5388
2009-12-09,'600708,海博股份,9.28,-1.2766
2009-12-08,'600708,海博股份,9.4,0.2132
2009-12-07,'600708,海博股份,9.38,0.4283
2009-12-04,'600708,海博股份,9.34,-3.3126
2009-12-03,'600708,海博股份,9.66,0.2075
2009-12-02,'600708,海博股份,9.64,-0.3102
2009-12-01,'600708,海博股份,9.67,0.1035
2009-11-30,'600708,海博股份,9.66,3.871
2009-11-27,'600708,海博股份,9.3,2.99
2009-11-26,'600708,海博股份,9.03,0.0
2009-11-25,'600708,海博股份,9.03,3.4364
2009-11-24,'600708,海博股份,8.73,-5.9267
2009-11-23,'600708,海博股份,9.28,1.978
2009-11-20,'600708,海博股份,9.1,-1.1944
2009-11-19,'600708,海博股份,9.21,2.5612
2009-11-18,'600708,海博股份,8.98,-0.2222
2009-11-17,'600708,海博股份,9.0,-1.5317
2009-11-16,'600708,海博股份,9.14,2.8121
2009-11-13,'600708,海博股份,8.89,0.1126
2009-11-12,'600708,海博股份,8.88,0.7946
2009-11-11,'600708,海博股份,8.81,-1.3438
2009-11-10,'600708,海博股份,8.93,-0.6674
2009-11-09,'600708,海博股份,8.99,0.223
2009-11-06,'600708,海博股份,8.97,1.7007
2009-11-05,'600708,海博股份,8.82,1.2629
2009-11-04,'600708,海博股份,8.71,0.0
2009-11-03,'600708,海博股份,8.71,1.397
2009-11-02,'600708,海博股份,8.59,6.3119
